[[225  15]] , [[226  14]]
[[   0 1060]] , [[   0 1067]]
[[ 720 1316]] , [[ 720 1320]]
[[ 736 1326]] , [[ 735 1327]]
[[ 750 1468]] , [[ 750 1472]]
[[ 672 1418]] , [[ 672 1423]]
[[ 499 1480]] , [[ 498 1481]]
[[ 390 1355]] , [[ 390 1359]]
[[ 684 1368]] , [[ 684 1373]]
[[ 670 1332]] , [[ 670 1337]]
[[ 654 1332]] , [[ 653 1333]]
[[775 730]] , [[775 734]]
[[825 728]] , [[824 729]]
[[334 544]] , [[334 545]]
[[905 660]] , [[905 665]]
[[ 415 1085]] , [[ 416 1084]]
[[380 958]] , [[380 961]]
[[299 886]] , [[300 885]]
[[280 258]] , [[280 263]]
[[350 974]] , [[350 979]]
[[482 985]] , [[483 984]]
[[338 926]] , [[338 939]]
[[ 796 1352]] , [[ 796 1363]]
[[ 384 1104]] , [[ 384 1109]]
[[ 632 1322]] , [[ 632 1327]]
[[ 632 1322]] , [[ 632 1329]]
[[ 772 1370]] , [[ 772 1375]]
[[ 672 1369]] , [[ 672 1375]]
[[ 781 1350]] , [[ 781 1354]]
[[ 644 1276]] , [[ 644 1280]]
[[314 557]] , [[313 558]]
[[662 596]] , [[662 597]]
[[879 890]] , [[880 889]]
[[398 984]] , [[398 993]]
[[275 560]] , [[275 561]]
[[350 960]] , [[351 959]]
[[776 569]] , [[775 570]]
[[285 578]] , [[286 577]]
[[829 597]] , [[828 598]]
[[846 700]] , [[846 703]]
[[382 966]] , [[382 975]]
[[609 912]] , [[610 911]]
[[229 808]] , [[230 807]]
[[627 910]] , [[628 909]]
[[329 967]] , [[329 972]]
[[328 998]] , [[328 999]]
[[328 720]] , [[326 722]]
[[247 580]] , [[248 579]]
[[324 974]] , [[324 985]]
[[651 735]] , [[650 736]]
[[808 768]] , [[808 785]]
[[640 734]] , [[640 735]]
[[373 970]] , [[374 969]]
[[592 917]] , [[595 917]]
[[ 668 1306]] , [[ 668 1311]]
[[251 906]] , [[252 905]]
[[230 558]] , [[229 559]]
[[604 742]] , [[604 743]]
[[230 558]] , [[230 559]]
[[479 918]] , [[480 917]]
[[457 604]] , [[458 603]]
[[657 756]] , [[658 755]]
[[374 798]] , [[374 802]]
[[249 593]] , [[252 593]]
[[671 914]] , [[672 913]]
[[467 606]] , [[468 605]]
[[227 678]] , [[228 677]]
[[233 682]] , [[234 681]]
[[449 740]] , [[449 744]]
[[247 596]] , [[248 595]]
[[468 607]] , [[469 606]]
[[ 412 1130]] , [[ 412 1137]]
[[ 310 1172]] , [[ 309 1173]]
[[ 310 1172]] , [[ 309 1173]]
[[ 275 1188]] , [[ 276 1187]]
[[ 261 1173]] , [[ 260 1174]]
[[ 414 1176]] , [[ 414 1177]]
[[ 507 1186]] , [[ 508 1185]]
[[ 414 1174]] , [[ 414 1175]]
[[ 414 1156]] , [[ 414 1169]]
[[ 614 1074]] , [[ 614 1119]]
[[ 411 1074]] , [[ 411 1080]]
[[398 993]] , [[ 398 1002]]
[[584 842]] , [[584 847]]
[[610 838]] , [[610 851]]
[[228 491]] , [[228 495]]
[[234 490]] , [[234 495]]
[[291 582]] , [[291 586]]
[[192 450]] , [[192 454]]
[[280 576]] , [[280 577]]
[[258 504]] , [[258 513]]
[[280 576]] , [[279 577]]
[[314 588]] , [[314 591]]
[[314 588]] , [[314 589]]
[[246 540]] , [[246 545]]
[[316 588]] , [[316 589]]
[[316 590]] , [[316 591]]
[[414 592]] , [[413 593]]
[[437 592]] , [[437 597]]
[[320 592]] , [[320 599]]
[[240 550]] , [[240 555]]
[[184 452]] , [[184 457]]
[[264 587]] , [[263 588]]
[[183 452]] , [[182 453]]
[[305 588]] , [[305 592]]
[[256 546]] , [[256 551]]
[[186 452]] , [[186 457]]
[[186 452]] , [[186 453]]
[[186 452]] , [[186 453]]
[[144 362]] , [[144 367]]
[[144 362]] , [[144 367]]
[[250 550]] , [[250 554]]
[[138 362]] , [[138 367]]
[[138 360]] , [[138 365]]
[[266 586]] , [[265 587]]
[[266 586]] , [[265 587]]
[[367 848]] , [[368 847]]
[[182 452]] , [[182 457]]
[[266 588]] , [[266 593]]
[[304 609]] , [[303 610]]
[[304 609]] , [[304 613]]
[[364 826]] , [[364 829]]
[[406 834]] , [[406 835]]
[[640 836]] , [[640 839]]
[[308 590]] , [[308 595]]
[[374 826]] , [[374 831]]
[[307 590]] , [[307 594]]
[[344 828]] , [[343 829]]
[[574 840]] , [[574 841]]
[[638 836]] , [[638 841]]
[[242 550]] , [[242 554]]
[[307 590]] , [[307 594]]
[[252 548]] , [[252 553]]
[[252 548]] , [[252 549]]
[[246 550]] , [[246 555]]
[[266 592]] , [[266 597]]
[[142 362]] , [[142 366]]
[[194 832]] , [[194 833]]
[[252 548]] , [[252 553]]
[[339 852]] , [[340 851]]
[[248 546]] , [[248 551]]
[[248 596]] , [[248 600]]
[[248 596]] , [[248 600]]
[[416 596]] , [[416 597]]
[[178 832]] , [[178 833]]
[[317 590]] , [[315 592]]
[[330 828]] , [[330 833]]
[[354 826]] , [[354 831]]
[[327 854]] , [[328 853]]
[[244 550]] , [[244 554]]
[[308 588]] , [[308 594]]
[[418 590]] , [[418 591]]
[[308 588]] , [[308 595]]
[[280 584]] , [[280 591]]
[[316 590]] , [[316 595]]
[[280 584]] , [[280 591]]
[[244 550]] , [[244 555]]
[[356 828]] , [[356 831]]
[[356 828]] , [[356 831]]
[[356 828]] , [[356 831]]
[[182 452]] , [[182 459]]
[[880 638]] , [[880 642]]
[[414 592]] , [[414 598]]
[[312 589]] , [[311 590]]
[[312 588]] , [[312 589]]
[[336 832]] , [[336 833]]
[[396 592]] , [[396 599]]
[[396 592]] , [[396 599]]
[[172 592]] , [[172 597]]
[[396 590]] , [[396 591]]
[[396 591]] , [[395 592]]
[[433 593]] , [[433 597]]
[[412 592]] , [[412 599]]
[[252 590]] , [[252 595]]
[[412 592]] , [[412 599]]
[[294 584]] , [[294 589]]
[[244 550]] , [[244 555]]
[[396 592]] , [[396 599]]
[[396 592]] , [[396 599]]
[[396 592]] , [[396 599]]
[[316 590]] , [[316 593]]
[[414 590]] , [[414 591]]
[[254 589]] , [[253 590]]
[[244 550]] , [[244 555]]
[[266 588]] , [[265 589]]
[[180 590]] , [[180 593]]
[[142 362]] , [[142 366]]
[[208 588]] , [[208 589]]
[[276 588]] , [[276 593]]
[[398 594]] , [[398 598]]
[[398 594]] , [[398 598]]
[[158 602]] , [[158 606]]
[[392 601]] , [[392 605]]
[[172 602]] , [[172 607]]
[[202 602]] , [[202 606]]
[[172 602]] , [[172 607]]
[[202 603]] , [[202 607]]
[[172 603]] , [[172 607]]
[[352 834]] , [[352 835]]
[[374 601]] , [[374 605]]
[[175 602]] , [[174 603]]
[[446 594]] , [[446 598]]
[[198 590]] , [[198 591]]
[[443 601]] , [[443 605]]
[[416 595]] , [[415 596]]
[[312 836]] , [[312 839]]
[[396 595]] , [[396 599]]
[[256 587]] , [[255 588]]
[[252 550]] , [[252 554]]
[[230 493]] , [[230 497]]
[[230 493]] , [[230 497]]
[[234 493]] , [[234 497]]
[[264 588]] , [[264 593]]
[[141 362]] , [[141 366]]
[[264 588]] , [[264 593]]
[[198 834]] , [[198 835]]
[[357 844]] , [[358 843]]
[[146 366]] , [[146 370]]
[[410 838]] , [[410 839]]
[[368 830]] , [[368 831]]
[[658 840]] , [[658 841]]
[[308 592]] , [[308 597]]
[[412 834]] , [[412 835]]
[[140 364]] , [[140 368]]
[[375 852]] , [[376 851]]
[[192 454]] , [[192 455]]
[[248 552]] , [[248 556]]
[[386 830]] , [[386 835]]
[[248 552]] , [[248 556]]
[[308 592]] , [[308 597]]
[[416 834]] , [[416 835]]
[[248 552]] , [[248 556]]
[[318 592]] , [[318 597]]
[[320 594]] , [[320 598]]
[[651 854]] , [[652 853]]
[[424 836]] , [[424 837]]
[[424 836]] , [[424 837]]
[[465 852]] , [[466 851]]
[[346 834]] , [[346 839]]
[[432 834]] , [[432 845]]
[[626 834]] , [[625 835]]
[[434 834]] , [[434 845]]
[[391 852]] , [[392 851]]
[[188 456]] , [[188 461]]
[[188 456]] , [[188 461]]
[[270 553]] , [[270 557]]
[[438 832]] , [[438 833]]
[[188 456]] , [[188 461]]
[[188 456]] , [[188 461]]
[[270 553]] , [[270 557]]
[[272 834]] , [[272 835]]
[[429 846]] , [[430 845]]
[[888 636]] , [[888 641]]
[[300 581]] , [[300 585]]
[[184 456]] , [[184 461]]
[[286 580]] , [[286 585]]
[[248 550]] , [[248 555]]
[[264 598]] , [[264 599]]
[[392 602]] , [[392 606]]
[[280 584]] , [[280 589]]
[[392 602]] , [[392 606]]
[[414 600]] , [[413 601]]
[[196 458]] , [[196 463]]
[[196 458]] , [[196 463]]
[[410 601]] , [[410 605]]
[[278 572]] , [[277 573]]
[[285 568]] , [[284 569]]
[[394 578]] , [[393 579]]
[[253 582]] , [[253 586]]
[[258 824]] , [[258 825]]
[[292 572]] , [[292 577]]
[[406 591]] , [[406 595]]
[[277 566]] , [[277 571]]
[[394 576]] , [[393 577]]
[[284 569]] , [[284 573]]
[[424 573]] , [[424 577]]
[[288 568]] , [[288 569]]
[[431 585]] , [[430 586]]
[[286 603]] , [[286 607]]
[[396 582]] , [[396 587]]
[[286 602]] , [[286 606]]
[[396 582]] , [[396 587]]
[[422 584]] , [[422 589]]
[[410 574]] , [[409 575]]
[[289 568]] , [[288 569]]
[[289 568]] , [[288 569]]
[[403 576]] , [[402 577]]
[[289 568]] , [[288 569]]
[[190 584]] , [[190 589]]
[[188 446]] , [[187 447]]
[[289 568]] , [[288 569]]
[[409 581]] , [[410 580]]
[[316 582]] , [[316 583]]
[[188 446]] , [[188 451]]
[[431 574]] , [[430 575]]
[[208 582]] , [[208 587]]
[[430 574]] , [[429 575]]
[[291 582]] , [[292 581]]
[[318 582]] , [[318 583]]
[[318 582]] , [[318 583]]
[[429 574]] , [[428 575]]
[[288 568]] , [[288 573]]
[[326 592]] , [[326 596]]
[[256 580]] , [[256 583]]
[[259 580]] , [[258 581]]
[[381 582]] , [[381 586]]
[[256 580]] , [[255 581]]
[[455 584]] , [[455 588]]
[[170 578]] , [[170 581]]
[[170 578]] , [[170 584]]
[[396 594]] , [[396 599]]
[[174 595]] , [[174 599]]
[[205 595]] , [[205 599]]
[[290 580]] , [[290 581]]
[[424 578]] , [[423 579]]
[[146 578]] , [[146 582]]
[[160 598]] , [[160 602]]
[[381 586]] , [[381 591]]
[[298 580]] , [[298 583]]
[[298 580]] , [[298 583]]
[[388 597]] , [[388 601]]
[[379 588]] , [[379 592]]
[[834 594]] , [[834 598]]
[[176 597]] , [[177 596]]
[[858 594]] , [[858 598]]
[[866 630]] , [[866 634]]
[[448 586]] , [[448 587]]
[[358 593]] , [[358 598]]
[[256 832]] , [[256 833]]
[[344 593]] , [[344 597]]
[[192 582]] , [[192 584]]
[[406 580]] , [[406 582]]
[[409 586]] , [[410 585]]
[[260 585]] , [[259 586]]
[[326 595]] , [[326 599]]
[[260 585]] , [[259 586]]
[[218 597]] , [[218 601]]
[[836 594]] , [[836 599]]
[[349 596]] , [[348 597]]
[[260 585]] , [[259 586]]
[[288 584]] , [[288 587]]
[[448 596]] , [[448 600]]
[[288 584]] , [[288 585]]
[[836 594]] , [[836 599]]
[[381 595]] , [[381 599]]
[[350 596]] , [[350 600]]
[[862 594]] , [[862 600]]
[[160 588]] , [[160 593]]
[[462 593]] , [[462 597]]
[[845 596]] , [[845 600]]
[[344 593]] , [[344 597]]
[[242 541]] , [[242 545]]
[[254 592]] , [[254 593]]
[[402 592]] , [[401 593]]
[[242 606]] , [[241 607]]
[[250 604]] , [[250 607]]
[[876 652]] , [[876 657]]
[[278 606]] , [[278 611]]
[[892 620]] , [[892 621]]
[[414 594]] , [[414 595]]
[[314 594]] , [[314 597]]
[[444 594]] , [[444 602]]
[[366 602]] , [[366 607]]
[[366 601]] , [[366 605]]
[[142 590]] , [[142 594]]
[[444 588]] , [[444 589]]
[[440 601]] , [[440 605]]
[[882 598]] , [[882 604]]
[[188 604]] , [[188 609]]
[[444 600]] , [[444 605]]
[[174 590]] , [[174 595]]
[[242 596]] , [[242 600]]
[[444 601]] , [[444 605]]
[[918 608]] , [[918 609]]
[[248 603]] , [[248 607]]
[[438 586]] , [[438 591]]
[[370 601]] , [[370 605]]
[[192 588]] , [[192 598]]
[[192 594]] , [[192 598]]
[[388 586]] , [[388 591]]
[[392 601]] , [[392 605]]
[[370 601]] , [[370 605]]
[[434 582]] , [[434 586]]
[[369 603]] , [[369 607]]
[[317 837]] , [[317 841]]
[[242 604]] , [[242 608]]
[[373 602]] , [[372 603]]
[[443 592]] , [[442 593]]
[[210 590]] , [[210 595]]
[[282 594]] , [[282 595]]
[[440 592]] , [[440 597]]
[[196 606]] , [[196 610]]
[[246 596]] , [[246 601]]
[[264 592]] , [[264 595]]
[[441 592]] , [[440 593]]
[[370 602]] , [[370 606]]
[[301 596]] , [[300 597]]
[[298 588]] , [[298 592]]
[[264 592]] , [[264 595]]
[[188 456]] , [[188 460]]
[[246 498]] , [[246 505]]
[[244 552]] , [[244 557]]
[[314 594]] , [[314 599]]
[[276 596]] , [[276 601]]
[[242 546]] , [[242 556]]
[[287 580]] , [[287 581]]
[[287 580]] , [[287 581]]
[[242 546]] , [[242 551]]
[[192 454]] , [[192 459]]
[[286 580]] , [[286 584]]
[[288 580]] , [[288 585]]
[[360 832]] , [[360 833]]
[[360 832]] , [[360 833]]
[[274 596]] , [[274 601]]
[[352 832]] , [[352 833]]
[[240 550]] , [[240 554]]
[[226 834]] , [[226 835]]
[[368 832]] , [[368 833]]
[[315 594]] , [[315 599]]
[[315 594]] , [[315 599]]
[[144 362]] , [[144 367]]
[[634 833]] , [[634 837]]
[[315 594]] , [[315 599]]
[[248 544]] , [[248 551]]
[[312 596]] , [[312 603]]
[[312 598]] , [[312 605]]
[[378 836]] , [[378 837]]
[[580 848]] , [[580 853]]
[[298 588]] , [[298 592]]
[[312 596]] , [[312 603]]
[[436 836]] , [[436 843]]
[[574 842]] , [[574 845]]
[[444 848]] , [[444 853]]
[[352 834]] , [[352 839]]
[[ 762 1106]] , [[ 763 1105]]
[[478 844]] , [[478 849]]
[[152 832]] , [[152 833]]
[[482 846]] , [[482 851]]
[[432 850]] , [[432 859]]
[[ 90 876]] , [[ 90 893]]
[[284 842]] , [[284 843]]
[[562 852]] , [[562 853]]
[[521 856]] , [[521 860]]
[[462 842]] , [[462 849]]
[[390 597]] , [[390 601]]
[[496 838]] , [[496 845]]
[[684 835]] , [[683 836]]
[[888 620]] , [[888 621]]
[[240 832]] , [[240 833]]
[[ 78 832]] , [[ 78 833]]
[[ 64 830]] , [[ 64 835]]
[[212 836]] , [[212 837]]
[[394 836]] , [[394 841]]
[[414 578]] , [[414 579]]
[[440 582]] , [[440 586]]
[[382 591]] , [[382 595]]
[[246 836]] , [[246 845]]
[[880 590]] , [[880 594]]
[[892 608]] , [[892 614]]
[[670 836]] , [[669 837]]
[[294 834]] , [[294 835]]
[[352 832]] , [[352 837]]
[[ 62 830]] , [[ 62 833]]
[[ 62 832]] , [[ 62 839]]
[[226 838]] , [[226 843]]
[[286 836]] , [[286 837]]
[[ 36 836]] , [[ 36 873]]
[[272 834]] , [[272 846]]
[[230 834]] , [[230 839]]
[[280 836]] , [[280 841]]
[[ 64 828]] , [[ 64 833]]
[[324 834]] , [[324 835]]
[[900 600]] , [[900 605]]
[[258 834]] , [[258 841]]
[[218 838]] , [[218 839]]
[[270 836]] , [[270 843]]
[[ 76 842]] , [[ 76 843]]
[[266 834]] , [[266 835]]
[[320 828]] , [[320 829]]
[[270 834]] , [[270 835]]
[[286 834]] , [[286 837]]
[[204 836]] , [[204 839]]
[[392 584]] , [[392 589]]
[[752 834]] , [[751 835]]
[[432 834]] , [[432 835]]
[[326 828]] , [[326 829]]
[[488 846]] , [[488 850]]
[[142 840]] , [[142 841]]
[[528 838]] , [[528 843]]
[[636 836]] , [[636 837]]
[[314 583]] , [[313 584]]
[[278 588]] , [[278 591]]
[[312 588]] , [[312 591]]
[[350 836]] , [[350 837]]
[[412 593]] , [[412 597]]
[[654 838]] , [[654 839]]
[[396 588]] , [[396 592]]
[[418 824]] , [[418 829]]
[[190 444]] , [[190 448]]
[[294 571]] , [[294 575]]
[[198 450]] , [[198 454]]
[[152 362]] , [[152 371]]
[[702 840]] , [[702 843]]
[[416 984]] , [[416 989]]
[[ 643 1074]] , [[ 642 1075]]
[[ 636 1074]] , [[ 636 1079]]
[[ 355 1000]] , [[ 353 1002]]
[[ 354 1002]] , [[ 354 1003]]
[[ 268 1000]] , [[ 268 1001]]
[[ 336 1004]] , [[ 336 1009]]
[[ 448 1004]] , [[ 448 1009]]
[[ 402 1008]] , [[ 402 1016]]
[[ 260 1000]] , [[ 260 1001]]
[[ 402 1008]] , [[ 402 1016]]
[[ 424 1034]] , [[ 424 1039]]
[[ 429 1040]] , [[ 429 1044]]
